统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,151,146,电动车,2.42,22.25,22.25,0.00,15.00,2.43
1,600010,160,142,电动车,2.41,21.90,21.86,0.02,998.80,3600.00
1,600020,171,130,电动车,2.38,21.05,21.04,0.00,998.81,3600.00
1,600075,294,149,电动车,2.60,28.45,28.45,0.00,4.28,0.54
1,800002,180,175,自行车,1.79,14.82,20.00,0.00,999.11,3600.00
1,800003,149,143,电动车,2.49,24.65,24.65,0.00,998.76,3600.00
1,800007,191,179,自行车,1.94,16.90,20.00,0.00,1.76,0.32
1,800009,200,182,自行车,1.67,13.32,19.84,0.01,523.32,94.94
1,800014,161,131,电动车,2.65,29.95,29.76,0.05,5.03,0.61
1,800018,204,170,电动车,2.38,21.05,19.90,0.00,19.93,3.60
1,800020,190,150,电动车,2.54,26.25,26.07,0.06,998.73,3600.00
1,800022,232,184,自行车,1.80,14.94,20.00,0.00,14.64,2.64
1,800026,225,169,电动车,2.37,20.75,20.75,0.00,998.81,3600.00
1,800028,239,177,自行车,1.86,15.78,19.74,0.00,39.02,7.12
1,800033,230,161,电动车,2.49,24.55,23.06,0.00,23.25,3.63
1,800036,214,143,电动车,2.49,24.70,24.70,0.00,998.75,3600.00
1,800037,251,179,自行车,1.92,16.66,19.95,0.02,22.77,4.11
1,800040,241,165,电动车,2.53,26.00,25.69,0.11,8.48,1.19
1,800043,248,166,电动车,2.53,25.85,25.25,0.00,24.81,3.54
1,800047,273,184,自行车,1.78,14.68,20.00,0.00,999.11,3600.00
1,800049,285,192,自行车,1.86,15.78,20.00,0.00,22.89,4.12
1,800055,244,143,电动车,2.60,28.45,23.62,0.12,14.32,2.18
1,800056,280,180,电动车,2.36,20.35,20.03,0.00,36.02,6.48
1,800059,293,188,自行车,1.95,17.00,20.00,0.00,17.67,3.18
1,800062,300,193,自行车,1.76,14.46,19.71,0.00,36.68,6.70
1,800065,263,155,电动车,2.54,26.45,26.45,0.00,998.73,3600.00
1,800071,290,176,电动车,2.46,23.55,22.38,0.00,24.83,3.99
2,600033,303,235,电动车,2.54,26.45,20.10,0.01,7.22,1.29
2,600072,321,180,自行车,1.83,15.38,19.40,0.00,2.85,0.53
2,600080,320,164,自行车,1.86,15.86,20.00,0.00,5.07,0.91
2,600090,306,133,电动车,2.60,28.40,20.11,0.01,6.12,1.09
2,600094,327,151,自行车,1.82,15.26,19.05,0.00,7.74,1.46
2,600096,321,143,电动车,2.63,29.20,19.82,0.02,0.50,0.09
2,600106,325,125,电动车,2.64,29.55,20.04,0.00,10.19,1.83
2,600111,448,225,电动车,2.48,24.25,20.65,0.00,13.71,2.39
2,600115,462,231,电动车,2.54,26.40,19.86,0.01,9.27,1.68
2,600124,471,225,自行车,1.67,13.32,19.12,0.00,9.79,1.84
2,600129,478,215,自行车,1.91,16.52,18.81,0.00,6.31,1.21
2,600133,436,170,电动车,2.61,28.55,28.55,0.00,998.70,3600.00
2,600142,481,196,自行车,1.88,16.08,18.61,0.00,13.32,2.58
2,600151,465,158,电动车,2.55,26.75,20.12,0.00,11.00,1.97
2,600163,483,158,电动车,2.62,28.95,18.63,0.00,3.49,0.67
2,600186,469,120,电动车,2.58,27.60,20.82,0.00,8.33,1.44
2,600203,598,201,电动车,2.45,23.35,23.35,0.00,37.91,5.85
2,700001,342,336,电动车,2.37,20.65,20.04,0.01,24.94,4.48
2,700002,349,341,自行车,1.92,16.58,19.74,0.00,2.63,0.48
2,700007,359,332,自行车,1.88,16.00,19.60,0.00,2.56,0.47
2,700008,354,320,电动车,2.38,21.05,20.17,0.00,0.50,0.09
2,700012,364,324,自行车,1.74,14.20,19.16,0.00,12.18,2.29
2,700014,356,312,电动车,2.46,23.80,20.97,0.00,8.74,1.50
2,700015,368,317,自行车,1.94,16.84,18.89,0.00,18.72,3.57
2,700018,328,264,电动车,2.48,24.45,24.01,0.00,5.24,0.79
2,700019,371,302,自行车,1.85,15.64,18.65,0.00,16.92,3.27
2,700022,374,297,自行车,1.66,13.18,18.43,0.00,1.44,0.28
2,700024,348,269,自行车,1.94,16.82,20.00,0.00,29.46,5.30
2,700028,380,286,自行车,1.91,16.48,18.13,0.00,10.43,2.07
2,700030,332,236,电动车,2.54,26.30,24.07,0.00,9.40,1.41
2,700032,383,284,自行车,1.81,15.10,17.97,0.01,10.23,2.05
2,700035,350,243,电动车,2.49,24.75,19.99,0.00,3.41,0.61
2,700038,355,236,电动车,2.37,20.65,19.86,0.00,3.29,0.60
2,700039,389,267,自行车,1.90,16.28,17.85,0.01,13.31,2.69
2,700040,361,240,电动车,2.51,25.25,21.36,0.00,9.10,1.53
2,700044,497,372,自行车,1.83,15.34,19.42,0.00,7.04,1.30
2,700046,351,221,电动车,2.47,24.10,20.98,0.01,4.36,0.75
2,700048,378,244,电动车,2.64,29.55,20.04,0.01,2.90,0.52
2,700053,359,213,电动车,2.62,29.00,21.00,0.00,8.13,1.39
