统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500009,212,190,自行车,1.88,16.00,19.99,0.00,59.81,10.77
1,500015,221,186,自行车,1.78,14.68,19.67,0.00,34.07,6.24
1,500024,232,168,自行车,1.66,13.18,19.98,0.00,10.15,1.83
1,500030,197,118,电动车,2.61,28.70,28.70,0.00,36.94,4.63
1,500033,215,128,电动车,2.64,29.60,19.99,0.00,9.92,1.79
1,600004,236,224,自行车,1.79,14.82,19.87,0.01,15.78,2.86
1,600007,230,217,自行车,1.80,14.94,19.95,0.00,0.98,0.18
1,600009,241,224,自行车,1.94,16.90,19.48,0.00,1.58,0.29
1,600013,243,218,电动车,2.49,24.80,18.78,0.00,7.51,1.44
1,600030,246,191,电动车,2.56,26.95,19.48,0.00,3.83,0.71
1,600031,215,155,电动车,2.54,26.20,26.05,0.00,0.50,0.07
1,600034,256,184,自行车,1.80,14.94,19.75,0.00,31.98,5.83
1,600039,237,162,自行车,1.92,16.66,19.15,0.00,4.11,0.77
1,600043,258,180,电动车,2.58,27.50,19.76,0.00,10.19,1.86
1,600050,263,173,电动车,2.45,23.45,20.46,0.00,14.14,2.49
1,600064,240,118,自行车,1.76,14.46,18.80,0.00,17.72,3.39
1,600066,233,105,电动车,2.51,25.30,19.95,0.00,0.50,0.09
1,600069,245,113,自行车,1.66,13.08,19.91,0.00,5.29,0.96
1,600074,259,114,自行车,1.65,13.06,19.86,0.00,6.10,1.11
1,700004,215,202,自行车,1.79,14.86,20.00,0.00,0.50,0.09
1,700005,163,149,电动车,2.53,25.85,25.85,0.00,998.74,3600.00
1,700009,230,194,自行车,1.68,13.46,19.82,0.00,46.07,8.37
1,700011,204,167,电动车,2.52,25.55,25.30,0.00,51.80,7.37
1,700016,192,143,电动车,2.56,27.15,27.15,0.00,201.11,26.67
1,700017,247,194,自行车,1.70,13.70,19.03,0.00,5.08,0.96
1,700020,243,175,电动车,2.49,24.65,19.47,0.00,1.43,0.26
1,700023,248,171,电动车,2.46,23.55,19.63,0.00,5.66,1.04
1,700027,250,159,电动车,2.51,25.20,21.97,0.00,8.61,1.41
1,700031,260,162,电动车,2.64,29.60,19.76,0.00,2.58,0.47
1,700033,270,170,电动车,2.50,24.85,24.21,0.00,37.29,5.54
1,700036,274,162,电动车,2.51,25.45,25.30,0.00,27.97,3.98
1,700043,292,169,电动车,2.63,29.35,29.27,0.00,121.49,14.94
2,500039,367,264,自行车,1.65,13.04,19.62,0.00,2.08,0.38
2,500051,343,218,电动车,2.60,28.50,25.32,0.00,18.30,2.60
2,500052,373,245,自行车,1.93,16.68,19.58,0.00,30.47,5.60
2,500055,347,209,电动车,2.62,29.00,27.00,0.00,25.37,3.38
2,500058,376,226,电动车,2.46,23.60,19.65,0.00,12.07,2.21
2,500061,366,212,电动车,2.57,27.20,25.01,0.00,21.58,3.11
2,500067,513,350,自行车,1.80,15.06,19.88,0.00,55.85,10.12
2,500076,518,332,电动车,2.36,20.45,19.70,0.00,23.23,4.25
2,500079,352,161,电动车,2.56,27.15,26.27,0.00,11.89,1.63
2,500101,341,107,电动车,2.64,29.55,29.55,0.00,5.90,0.72
2,500130,496,171,电动车,2.53,26.15,26.15,0.00,12.31,1.69
2,500142,518,153,自行车,1.75,14.28,19.97,0.00,1.59,0.29
2,500146,500,128,电动车,2.62,29.00,22.75,0.00,12.68,2.01
2,500150,524,145,电动车,2.41,21.85,20.42,0.00,18.74,3.30
2,500157,520,123,电动车,2.59,28.05,19.97,0.00,0.70,0.13
2,600052,383,288,自行车,1.66,13.16,19.73,0.00,3.03,0.55
2,600054,387,292,自行车,1.93,16.76,19.26,0.00,0.56,0.10
2,600059,392,277,自行车,1.87,15.92,19.22,0.00,0.50,0.09
2,600070,394,261,电动车,2.58,27.55,19.22,0.00,0.50,0.09
2,600077,382,232,自行车,1.80,15.00,19.97,0.00,16.93,3.05
2,600084,402,239,自行车,1.70,13.60,18.81,0.00,2.03,0.39
2,600087,407,236,自行车,1.82,15.30,18.67,0.00,12.03,2.32
2,600093,411,235,自行车,1.82,15.32,18.80,0.00,17.84,3.42
2,600097,414,235,自行车,1.69,13.54,18.73,0.00,17.28,3.32
2,600098,367,189,电动车,2.50,25.10,25.05,0.00,1.06,0.15
2,600102,418,229,自行车,1.77,14.56,18.99,0.00,18.28,3.47
2,600107,422,207,自行车,1.70,13.70,18.88,0.00,18.42,3.51
2,600112,536,311,自行车,1.68,13.44,19.95,0.00,43.20,7.79
