统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,200004,140,130,小客车,4.58,51.60,51.60,0.00,997.71,3600.00
1,200006,147,130,小客车,4.37,47.30,47.24,0.01,997.82,3600.00
1,200011,151,120,小客车,4.49,49.70,45.12,0.31,522.97,41.73
1,200017,155,115,小客车,4.48,49.60,46.40,0.61,997.76,3600.00
1,200023,160,116,小客车,4.28,45.50,44.81,0.15,997.86,3600.00
1,200034,165,103,小客车,4.70,53.90,52.07,0.33,997.65,3600.00
1,200039,171,100,小客车,4.46,49.10,48.77,0.07,997.77,3600.00
1,200042,176,94,小客车,4.47,49.40,49.03,0.07,997.76,3600.00
1,200047,289,201,小客车,4.75,55.00,54.84,0.03,997.62,3600.00
1,200050,294,204,小客车,4.60,52.00,51.61,0.07,997.70,3600.00
1,200055,298,196,小客车,4.70,53.90,49.20,0.82,997.65,3600.00
1,300001,106,99,小客车,4.54,50.90,50.90,0.00,997.73,3600.00
1,300008,111,77,小客车,4.46,49.30,48.89,0.08,997.77,3600.00
1,300017,116,73,小客车,4.42,48.40,46.68,0.34,997.79,3600.00
1,300021,121,64,小客车,4.17,43.50,43.14,0.08,997.91,3600.00
1,300028,124,49,小客车,4.96,59.10,46.29,0.00,35.73,2.78
1,300035,252,159,小客车,4.96,59.20,59.20,0.00,997.52,3600.00
1,300043,257,156,小客车,4.82,56.40,55.99,0.07,997.59,3600.00
1,300048,262,150,小客车,4.58,51.70,51.29,0.08,997.71,3600.00
1,300055,267,125,小客车,4.42,48.40,47.66,0.15,997.79,3600.00
1,300068,273,84,小客车,4.32,46.40,46.08,0.07,997.84,3600.00
1,300074,278,80,小客车,4.21,44.30,43.54,0.17,997.89,3600.00
1,300088,282,55,小客车,4.42,48.50,43.95,0.00,47.66,3.90
2,200061,302,184,小客车,4.84,56.90,49.96,0.06,47.18,3.40
2,200062,314,195,小客车,4.04,40.70,40.70,0.00,997.98,3600.00
2,200069,306,180,小客车,4.58,51.60,50.14,0.27,997.71,3600.00
2,200078,327,187,小客车,4.01,40.30,40.30,0.00,997.99,3600.00
2,200091,465,308,小客车,4.58,51.50,48.87,0.49,997.71,3600.00
2,200101,452,277,小客车,4.13,42.70,42.20,0.11,997.93,3600.00
2,200106,445,259,小客车,4.39,47.80,47.80,0.00,997.80,3600.00
2,200119,460,258,小客车,4.64,52.80,52.14,0.12,997.68,3600.00
2,200127,334,121,小客车,4.05,41.10,40.83,0.06,997.97,3600.00
2,200133,468,249,小客车,4.88,57.60,48.33,0.06,40.68,3.03
2,200146,455,218,小客车,4.77,55.40,42.37,0.01,31.05,2.64
2,200168,471,197,小客车,4.67,53.40,48.61,0.87,523.66,38.78
2,200169,475,201,小客车,4.53,50.50,47.20,0.62,997.74,3600.00
2,200177,596,316,小客车,4.59,51.90,50.24,0.31,997.70,3600.00
