统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,151,146,电动车,2.42,22.25,22.25,0.00,15.00,2.43
1,600010,159,140,电动车,2.41,21.90,21.63,0.00,42.98,7.15
1,600020,170,130,电动车,2.38,21.05,21.05,0.00,998.81,3600.00
1,800002,180,175,自行车,1.79,14.82,20.00,0.00,999.11,3600.00
1,800003,149,143,电动车,2.49,24.65,24.65,0.00,998.76,3600.00
1,800007,191,179,自行车,1.94,16.90,20.00,0.00,1.79,0.32
1,800009,200,182,自行车,1.67,13.32,19.84,0.01,523.24,94.93
1,800014,160,130,电动车,2.65,29.95,29.34,0.16,7.58,0.93
1,800018,204,170,电动车,2.38,21.05,19.91,0.00,19.94,3.61
1,800020,190,150,电动车,2.54,26.25,26.09,0.06,998.73,3600.00
1,800036,214,143,电动车,2.49,24.70,24.70,0.00,998.75,3600.00
