统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500010,84,61,电动车,2.38,21.05,20.80,0.00,12.38,2.14
1,500013,90,57,电动车,2.52,25.55,23.72,0.00,10.06,1.53
1,500023,110,49,电动车,2.62,29.05,23.22,0.00,15.27,2.37
1,500031,139,57,电动车,2.55,26.65,21.68,0.00,8.23,1.37
1,500072,238,64,自行车,1.71,13.86,20.00,0.00,3.88,0.70
1,500077,250,65,自行车,1.85,15.64,15.72,0.00,8.45,1.94
1,500080,260,66,自行车,1.87,15.92,14.42,0.92,0.58,0.15
1,500081,242,49,电动车,2.59,28.10,21.16,1.08,4.36,0.74
1,500082,262,65,自行车,1.82,15.20,13.92,0.69,0.72,0.19
1,500086,255,55,电动车,2.48,24.25,17.52,0.00,5.31,1.09
1,500088,280,59,电动车,2.62,28.95,5.22,0.44,1.22,0.84
1,500092,284,62,电动车,2.37,20.75,17.14,0.37,1.12,0.24
1,500095,281,51,电动车,2.50,25.10,20.56,0.00,0.77,0.13
2,500107,324,67,自行车,1.89,16.26,16.91,0.61,2.92,0.62
2,500113,323,53,电动车,2.61,28.75,20.76,1.01,19.66,3.41
2,500125,380,61,电动车,2.42,22.40,17.12,0.00,5.34,1.12
2,500126,369,49,电动车,2.57,27.40,22.05,0.27,18.00,2.94
2,500128,389,65,电动车,2.36,20.40,16.42,0.00,13.00,2.85
2,500134,403,64,自行车,1.87,15.90,16.15,0.00,11.10,2.47
2,500135,405,56,电动车,2.47,24.00,19.30,0.00,3.73,0.70
2,500138,416,57,电动车,2.43,22.75,17.63,1.02,2.59,0.53
2,500141,425,62,电动车,2.63,29.50,13.58,0.00,1.21,0.32
2,500145,437,67,自行车,1.70,13.60,15.15,0.00,6.28,1.49
2,500147,439,65,自行车,1.91,16.52,17.56,0.51,2.29,0.47
