统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100006,54,41,小汽车,4.65,31.50,2.47,0.00,997.67,3600.00
1,100016,79,38,小汽车,4.51,30.10,20.22,2.61,7.12,1.27
1,100025,84,40,小汽车,4.35,28.50,28.19,0.00,35.81,4.57
1,100042,110,40,小汽车,4.33,28.30,28.30,0.00,997.84,3600.00
1,100045,119,46,小汽车,4.02,25.20,25.20,0.00,997.99,3600.00
1,100057,143,43,小汽车,4.26,27.65,27.65,0.00,997.87,3600.00
1,100066,160,42,小汽车,4.55,30.55,1.76,0.00,997.72,3600.00
1,100076,234,35,小汽车,4.93,34.35,21.13,2.62,7.70,1.31
1,100086,236,44,小汽车,4.12,26.15,21.93,0.60,7.73,1.27
1,100092,237,39,小汽车,4.54,30.45,21.65,0.40,6.99,1.16
1,100097,239,44,小汽车,4.78,32.80,21.95,0.37,7.02,1.15
1,100106,241,48,小汽车,4.04,25.45,21.94,0.15,8.48,1.39
1,100125,267,44,小汽车,4.31,28.10,28.01,0.00,59.05,7.59
1,100126,260,35,小汽车,4.74,32.40,32.40,0.00,997.63,3600.00
1,100135,282,44,小汽车,4.29,27.85,27.85,0.00,997.86,3600.00
1,100141,284,36,小汽车,4.92,34.15,28.83,0.00,11.53,1.44
1,400002,291,87,社会大巴/公交车,11.86,25.00,24.57,0.00,44.19,6.47
2,100155,389,53,小汽车,4.13,26.25,19.55,2.69,6.50,1.20
2,100157,318,42,小汽车,4.70,32.00,2.50,0.00,997.65,3600.00
2,100166,391,60,小汽车,4.01,25.10,19.98,0.53,6.72,1.21
2,100176,414,105,小汽车,4.36,28.55,28.55,0.00,997.82,3600.00
2,100192,417,74,小汽车,4.99,34.85,33.26,0.00,23.87,2.58
2,100197,396,42,小汽车,4.29,27.90,27.40,0.00,29.99,3.94
2,100206,440,70,小汽车,4.17,26.65,26.65,0.00,997.92,3600.00
2,100216,428,43,小汽车,4.22,27.20,27.20,0.00,997.89,3600.00
2,100225,457,54,小汽车,4.67,31.70,1.39,0.00,52.51,135.72
2,100226,544,64,小汽车,4.71,32.15,20.99,2.55,7.44,1.28
2,100242,547,53,小汽车,4.42,29.20,21.28,0.39,6.88,1.16
2,100246,546,48,小汽车,4.08,25.75,21.38,0.64,7.43,1.25
2,100257,566,121,小汽车,4.89,33.90,33.90,0.00,997.56,3600.00
2,100276,600,112,小汽车,4.96,34.65,31.20,0.01,14.47,1.67
2,100324,597,37,小汽车,4.65,31.50,31.50,0.00,997.67,3600.00
2,400003,448,94,社会大巴/公交车,12.06,25.00,24.71,0.01,54.30,7.91
3,100277,619,129,小汽车,4.22,27.25,4.40,0.00,997.89,3600.00
3,100292,607,90,小汽车,4.41,29.05,28.93,0.00,56.69,7.05
3,100297,699,105,小汽车,4.25,27.50,18.38,2.32,6.21,1.22
3,100306,701,93,小汽车,4.41,29.05,20.33,0.73,6.56,1.16
3,100323,704,83,小汽车,4.75,32.55,21.97,0.39,7.03,1.15
3,100336,703,52,小汽车,4.95,34.50,21.71,0.47,6.88,1.14
3,100348,706,58,小汽车,4.83,33.25,22.25,0.37,7.13,1.15
3,100360,722,111,小汽车,4.21,27.05,27.05,0.00,997.90,3600.00
3,100364,854,160,小汽车,4.53,30.25,19.75,2.54,6.62,1.21
3,100369,724,99,小汽车,4.50,30.05,26.52,0.02,11.38,1.55
3,100371,856,148,小汽车,4.80,33.05,22.21,0.88,7.22,1.17
3,100374,858,145,小汽车,4.54,30.40,22.51,0.44,7.38,1.18
3,100377,772,121,小汽车,4.32,28.20,3.24,0.00,997.84,3600.00
3,100388,859,133,小汽车,4.91,34.10,22.83,0.38,7.34,1.16
3,100407,867,176,小汽车,4.55,30.50,21.87,0.10,7.17,1.18
3,100412,861,108,小汽车,4.89,33.90,23.04,0.38,7.42,1.16
3,100413,869,170,小汽车,4.16,26.60,21.38,0.16,7.50,1.26
3,100420,880,168,小汽车,4.29,27.85,27.85,0.00,997.86,3600.00
3,100437,883,142,小汽车,4.86,33.55,31.34,0.00,18.56,2.13
3,400004,710,204,社会大巴/公交车,12.36,25.00,21.29,0.14,14.87,2.51
3,400005,865,209,社会大巴/公交车,12.12,25.00,21.75,0.13,15.68,2.60
4,100443,1014,193,小汽车,4.72,32.25,21.68,0.37,6.93,1.15
4,100448,909,153,小汽车,4.50,30.00,30.00,0.00,997.75,3600.00
4,100453,1012,174,小汽车,4.32,28.20,21.33,0.43,7.01,1.18
4,100457,916,147,小汽车,4.33,28.35,28.21,0.00,50.84,6.49
4,100471,1018,225,小汽车,4.04,25.40,21.23,0.26,7.61,1.29
4,100475,922,122,小汽车,4.34,28.45,28.45,0.00,40.07,5.07
4,100477,1009,118,小汽车,4.73,32.30,18.82,3.04,6.55,1.25
4,100483,1016,137,小汽车,4.86,33.55,22.05,0.40,7.02,1.15
4,100492,1022,185,小汽车,4.34,28.45,20.86,0.25,6.81,1.17
4,100497,1011,87,小汽车,4.37,28.70,21.89,0.76,7.21,1.19
4,100500,1032,181,小汽车,4.20,27.00,26.69,0.00,36.55,4.93
4,100504,1020,161,小汽车,4.39,28.95,20.98,0.26,6.81,1.17
4,100517,1073,197,小汽车,4.67,31.75,31.27,0.00,35.41,4.08
4,100518,1036,161,小汽车,4.92,34.15,32.74,0.00,25.17,2.77
4,100521,1025,138,小汽车,4.00,25.05,20.69,0.21,7.41,1.29
4,100522,1024,132,小汽车,4.85,33.50,21.31,0.31,6.76,1.14
4,100525,1085,189,小汽车,4.22,27.25,3.72,0.00,997.89,3600.00
4,100529,1068,160,小汽车,4.50,30.05,30.05,0.00,997.75,3600.00
4,100540,1169,193,小汽车,4.19,26.90,21.17,0.31,7.15,1.22
4,100547,1164,167,小汽车,4.97,34.75,20.02,2.36,7.17,1.29
4,100561,1171,174,小汽车,4.88,33.75,21.62,0.31,6.88,1.14
4,100568,1166,142,小汽车,4.64,31.45,22.76,0.75,7.51,1.19
4,100569,1188,225,小汽车,4.28,27.75,27.75,0.00,997.86,3600.00
4,100571,1052,89,小汽车,4.66,31.55,31.55,0.00,997.67,3600.00
4,100576,1168,134,小汽车,4.28,27.80,21.93,0.41,7.39,1.21
4,100587,1173,179,小汽车,4.49,29.85,22.60,0.16,7.62,1.21
4,100596,1176,164,小汽车,4.01,25.15,23.19,0.02,11.55,1.79
5,100584,1204,218,小汽车,4.67,31.65,31.65,0.00,997.67,3600.00
5,100604,1236,210,小汽车,4.03,25.30,4.26,0.00,997.99,3600.00
5,100613,1206,163,小汽车,4.72,32.20,30.39,0.01,17.58,2.08
5,100617,1217,167,小汽车,4.75,32.55,32.55,0.00,997.62,3600.00
