统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100016,181,156,小汽车,4.51,30.10,30.10,0.01,498.87,119.33
1,100035,188,139,小汽车,4.00,25.00,25.00,0.01,499.00,143.71
1,100045,197,129,小汽车,4.02,25.20,25.20,0.01,499.00,142.57
2,100066,335,223,小汽车,4.55,30.55,30.55,0.01,498.86,117.57
2,100086,343,184,小汽车,4.12,26.15,26.15,0.01,498.97,137.38
2,100116,351,142,小汽车,4.08,25.75,25.56,0.01,19.47,5.49
2,100126,345,124,小汽车,4.74,32.40,26.52,0.01,4.98,1.35
2,100146,491,237,小汽车,4.46,29.55,29.55,0.01,498.89,121.56
2,100155,497,227,小汽车,4.13,26.25,26.21,0.01,498.97,137.05
2,100197,501,151,小汽车,4.29,27.90,27.34,0.01,13.32,3.51
2,100216,504,123,小汽车,4.22,27.20,26.16,0.01,8.92,2.45
3,100205,647,285,小汽车,4.37,28.70,28.70,0.01,498.91,125.16
3,100266,653,196,小汽车,4.28,27.80,27.79,0.01,498.93,129.25
3,100277,804,319,小汽车,4.22,27.25,27.25,0.01,498.94,131.83
3,100324,660,103,小汽车,4.65,31.50,31.47,0.01,498.84,114.13
3,100345,809,224,小汽车,4.37,28.65,28.31,0.01,17.96,4.57
3,100363,812,203,小汽车,4.04,25.35,24.73,0.01,9.72,2.83
4,100366,953,337,小汽车,4.89,33.95,33.95,0.01,498.78,105.78
4,100412,957,266,小汽车,4.89,33.90,33.55,0.01,19.32,4.15
4,100414,963,269,小汽车,4.63,31.30,31.29,0.01,498.84,114.79
4,100471,1123,336,小汽车,4.04,25.40,25.40,0.01,498.99,141.45
4,100482,1128,316,小汽车,4.34,28.45,27.89,0.01,14.21,3.67
4,100483,1117,305,小汽车,4.86,33.55,32.79,0.01,16.16,3.55
4,100497,1112,269,小汽车,4.37,28.70,28.70,0.01,498.91,125.16
4,100521,1134,252,小汽车,4.00,25.05,25.05,0.01,499.00,143.43
4,400005,971,322,社会大巴/公交车,12.12,25.00,25.00,0.01,496.97,143.13
