统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500001,195,189,电动车,2.55,26.75,26.75,0.00,0.54,0.07
1,500006,203,185,电动车,2.49,24.65,24.46,0.00,22.13,3.26
1,500012,218,188,自行车,1.91,16.46,19.97,0.00,3.29,0.59
1,500018,194,147,电动车,2.56,27.15,27.15,0.00,998.72,3600.00
1,500021,199,139,电动车,2.55,26.60,25.99,0.00,33.38,4.63
1,500027,212,141,电动车,2.59,27.95,27.80,0.00,59.07,7.65
1,600002,229,220,自行车,1.76,14.46,19.89,0.00,12.47,2.26
1,600011,238,217,电动车,2.37,20.80,20.58,0.00,0.56,0.10
1,600016,212,180,电动车,2.65,29.95,29.95,0.00,3.67,0.44
1,600018,218,179,电动车,2.52,25.80,25.43,0.00,3.73,0.53
1,600021,217,176,电动车,2.64,29.75,28.83,0.00,35.62,4.45
1,600023,240,195,电动车,2.64,29.75,20.58,0.00,10.33,1.81
1,600025,244,197,电动车,2.57,27.35,20.59,0.00,11.03,1.93
1,600027,242,192,电动车,2.51,25.40,20.58,0.00,12.03,2.11
1,600036,247,174,电动车,2.51,25.25,21.23,0.00,13.41,2.27
1,600041,250,174,电动车,2.60,28.25,21.99,0.00,7.47,1.22
1,600045,253,171,电动车,2.53,25.85,23.66,0.00,19.93,3.03
1,600048,227,140,电动车,2.41,22.00,21.89,0.00,45.36,7.46
1,600060,232,118,电动车,2.38,21.15,20.72,0.00,16.08,2.79
1,600073,237,93,电动车,2.46,23.55,22.56,0.00,26.09,4.16
1,600079,248,95,电动车,2.53,26.00,25.78,0.00,4.85,0.68
2,500036,359,262,电动车,2.37,20.50,20.50,0.00,46.00,8.08
2,500043,342,229,电动车,2.62,28.85,28.85,0.00,998.69,3600.00
2,500046,362,239,电动车,2.53,25.85,20.50,0.00,11.63,2.04
2,500065,502,347,电动车,2.43,22.70,22.70,0.00,52.54,8.33
2,500070,350,181,电动车,2.59,27.85,27.55,0.00,56.27,7.35
2,500073,362,188,电动车,2.45,23.30,23.20,0.00,1.63,0.25
2,500076,513,327,电动车,2.36,20.45,20.37,0.00,55.09,9.74
2,500087,373,168,自行车,1.91,16.42,19.93,0.00,29.25,5.28
2,500090,353,138,电动车,2.64,29.70,27.26,0.00,21.95,2.90
2,500093,378,154,自行车,1.83,15.44,19.34,0.00,23.81,4.43
2,500100,516,281,电动车,2.45,23.25,20.75,0.00,2.75,0.48
2,500108,495,233,电动车,2.56,26.85,26.85,0.00,998.72,3600.00
2,500111,504,235,电动车,2.43,22.55,22.45,0.00,8.81,1.41
2,500124,513,196,自行车,1.83,15.38,19.89,0.00,0.50,0.09
2,500146,516,143,电动车,2.62,29.00,19.89,0.00,9.96,1.80
2,500150,519,140,电动车,2.41,21.85,20.04,0.00,12.91,2.32
2,600057,384,280,自行车,1.90,16.38,19.83,0.00,33.94,6.16
2,600082,395,236,自行车,1.71,13.80,19.74,0.00,22.49,4.10
2,600088,369,200,电动车,2.56,26.85,26.11,0.00,39.80,5.49
2,600092,397,222,电动车,2.56,26.95,19.75,0.00,0.50,0.09
2,600100,399,219,电动车,2.59,27.90,19.77,0.00,10.10,1.84
2,600104,415,222,自行车,1.74,14.22,19.95,0.00,87.50,15.79
2,600109,532,311,自行车,1.79,14.82,19.95,0.00,2.47,0.45
2,600117,540,306,自行车,1.83,15.42,19.80,0.00,20.72,3.77
2,600123,548,302,电动车,2.37,20.55,20.30,0.00,39.15,6.94
2,600132,386,123,自行车,1.94,16.86,19.80,0.00,0.50,0.09
2,600135,378,107,电动车,2.50,25.05,24.87,0.00,0.50,0.07
2,600139,386,109,自行车,1.88,16.02,20.00,0.00,7.68,1.38
2,600144,389,97,电动车,2.53,26.10,19.88,0.00,10.80,1.96
2,600150,397,93,电动车,2.48,24.45,23.93,0.00,9.61,1.45
2,600155,550,242,电动车,2.46,23.55,20.30,0.00,0.50,0.09
