统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,800001,52,48,电动车,2.58,27.80,27.80,0.00,998.71,3600.00
1,800002,72,67,自行车,1.79,14.82,19.95,0.00,65.74,11.86
1,800003,63,62,电动车,2.49,24.65,16.09,0.01,2.65,1.19
1,800004,77,70,自行车,1.89,16.24,19.48,0.11,3.20,0.59
1,800005,62,54,电动车,2.50,24.85,23.87,0.00,16.92,2.55
1,800006,59,50,电动车,2.55,26.55,26.55,0.00,55.39,7.51
1,800007,80,68,自行车,1.94,16.90,18.22,0.00,14.42,2.85
1,800009,86,68,自行车,1.67,13.32,19.35,0.00,25.31,4.71
1,800010,74,56,电动车,2.47,23.90,23.90,0.00,6.91,1.04
1,800013,76,50,电动车,2.64,29.80,23.92,0.00,13.70,2.06
1,800014,77,47,电动车,2.65,29.95,29.60,0.03,0.50,0.06
1,800015,101,69,自行车,1.65,13.04,18.55,0.02,15.48,3.00
1,800018,98,64,电动车,2.38,21.05,20.92,0.00,62.31,10.72
1,800019,105,68,自行车,1.94,16.90,19.10,0.00,20.73,3.91
1,800020,107,65,电动车,2.54,26.25,19.12,0.00,9.99,1.88
1,800022,116,68,自行车,1.80,14.94,19.88,0.00,39.13,7.09
1,800023,109,57,电动车,2.57,27.35,19.92,0.15,10.06,1.82
1,800026,121,65,电动车,2.37,20.75,20.69,0.00,27.65,4.81
1,800027,122,61,电动车,2.41,22.15,21.58,0.00,2.30,0.38
1,800028,130,68,自行车,1.86,15.78,19.85,0.00,22.97,4.17
1,800031,124,59,电动车,2.54,26.45,23.06,0.00,12.83,2.00
1,800032,136,69,自行车,1.80,14.94,19.60,0.00,31.02,5.70
1,800033,137,74,电动车,2.49,24.55,24.42,0.01,3.25,0.96
1,800034,139,68,自行车,1.81,15.10,17.47,0.00,12.72,2.62
1,800036,127,55,电动车,2.49,24.70,24.70,0.00,12.25,1.79
1,800037,143,70,自行车,1.92,16.66,18.48,0.00,16.15,3.15
1,800039,144,70,自行车,1.90,16.30,19.98,0.00,6.09,1.10
1,800040,146,69,电动车,2.53,26.00,19.88,0.01,10.83,1.96
1,800043,154,71,电动车,2.53,25.85,19.64,0.02,10.64,1.95
1,800044,151,68,自行车,1.83,15.40,19.88,0.00,8.45,1.53
1,800045,157,73,电动车,2.38,21.05,18.73,0.02,13.39,2.57
1,800047,159,69,自行车,1.78,14.68,17.91,0.02,13.20,2.65
1,800049,162,69,自行车,1.86,15.78,17.81,0.01,12.98,2.62
