统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,151,146,电动车,2.42,22.25,22.25,0.00,15.00,2.43
1,600010,159,140,电动车,2.41,21.90,21.63,0.00,42.98,7.15
1,600020,170,130,电动车,2.38,21.05,21.05,0.00,998.81,3600.00
1,600075,294,149,电动车,2.60,28.45,28.45,0.00,4.27,0.54
1,700001,222,216,电动车,2.37,20.65,20.65,0.00,523.98,91.35
1,800002,180,175,自行车,1.79,14.82,20.00,0.00,999.11,3600.00
1,800003,149,143,电动车,2.49,24.65,24.65,0.00,998.76,3600.00
1,800007,191,179,自行车,1.94,16.90,20.00,0.00,1.75,0.32
1,800009,200,182,自行车,1.67,13.32,19.84,0.01,523.33,94.94
1,800014,160,130,电动车,2.65,29.95,29.34,0.16,7.58,0.93
1,800018,204,170,电动车,2.38,21.05,19.90,0.00,19.93,3.60
1,800020,190,150,电动车,2.54,26.25,26.09,0.06,998.73,3600.00
1,800022,232,185,自行车,1.80,14.94,19.99,0.00,16.95,3.05
1,800026,225,169,电动车,2.37,20.75,20.75,0.00,17.37,3.01
1,800028,240,177,自行车,1.86,15.78,19.72,0.00,37.25,6.80
1,800033,230,161,电动车,2.49,24.55,23.06,0.00,23.25,3.63
1,800036,214,143,电动车,2.49,24.70,24.70,0.00,998.75,3600.00
1,800037,251,179,自行车,1.92,16.66,19.95,0.02,22.85,4.12
1,800040,241,165,电动车,2.53,26.00,25.72,0.10,8.28,1.16
1,800043,248,166,电动车,2.53,25.85,25.24,0.00,24.45,3.49
1,800047,273,184,自行车,1.78,14.68,20.00,0.00,999.11,3600.00
1,800049,285,192,自行车,1.86,15.78,20.00,0.00,22.74,4.09
1,800055,244,143,电动车,2.60,28.45,23.66,0.12,14.35,2.18
1,800056,280,180,电动车,2.36,20.35,20.03,0.00,36.00,6.47
1,800059,293,188,自行车,1.95,17.00,20.00,0.00,17.67,3.18
1,800062,300,193,自行车,1.76,14.46,19.71,0.00,36.67,6.70
1,800065,263,155,电动车,2.54,26.45,26.45,0.00,998.73,3600.00
1,800071,290,176,电动车,2.46,23.55,22.38,0.00,24.83,3.99
2,600033,303,235,电动车,2.54,26.45,20.10,0.01,7.22,1.29
2,600072,330,189,自行车,1.83,15.38,19.28,0.00,5.68,1.06
2,600080,321,166,自行车,1.86,15.86,20.00,0.00,17.67,3.18
2,600090,306,133,电动车,2.60,28.40,20.11,0.01,6.12,1.09
2,600094,333,158,自行车,1.82,15.26,18.97,0.00,10.02,1.90
2,600096,313,135,电动车,2.63,29.20,20.44,0.00,10.57,1.86
2,600106,315,115,电动车,2.64,29.55,21.08,0.24,10.54,1.80
2,600111,448,225,电动车,2.48,24.25,20.65,0.00,13.71,2.39
2,600115,462,231,电动车,2.54,26.40,19.86,0.01,9.27,1.68
2,600124,471,225,自行车,1.67,13.32,19.15,0.01,0.50,0.09
2,600133,436,170,电动车,2.61,28.55,28.55,0.00,998.70,3600.00
2,600156,479,169,电动车,2.49,24.65,19.14,0.00,7.03,1.32
2,600166,467,140,电动车,2.35,20.10,19.84,0.01,25.12,4.56
2,600173,476,143,电动车,2.53,25.95,19.12,0.00,10.30,1.94
2,600177,483,143,自行车,1.70,13.72,18.95,0.00,8.64,1.64
2,600183,471,124,电动车,2.62,29.05,19.70,0.00,10.05,1.84
2,600203,598,201,电动车,2.45,23.35,23.35,0.00,38.12,5.88
2,700002,343,336,自行车,1.92,16.58,19.79,0.01,5.81,1.06
2,700007,355,327,自行车,1.88,16.00,19.28,0.00,1.99,0.37
2,700008,347,313,电动车,2.38,21.05,19.63,0.00,10.41,1.91
2,700012,358,318,自行车,1.74,14.20,19.97,0.02,2.49,0.45
2,700014,342,298,电动车,2.46,23.80,22.57,0.00,25.47,4.06
2,700015,362,312,自行车,1.94,16.84,19.17,0.01,21.40,4.02
2,700018,328,264,电动车,2.48,24.45,23.81,0.00,8.52,1.29
2,700019,365,297,自行车,1.85,15.64,18.81,0.01,5.59,1.07
2,700022,364,288,自行车,1.66,13.18,19.84,0.01,11.03,2.00
2,700024,348,269,自行车,1.94,16.82,20.00,0.00,1.17,0.21
2,700028,369,275,自行车,1.91,16.48,14.17,0.00,2.72,0.69
2,700030,332,236,电动车,2.54,26.30,23.91,0.00,1.04,0.16
2,700032,376,278,自行车,1.81,15.10,18.66,0.00,7.47,1.44
2,700035,350,243,电动车,2.49,24.75,19.98,0.00,4.68,0.84
2,700038,354,236,电动车,2.37,20.65,19.81,0.00,19.48,3.54
2,700039,380,259,自行车,1.90,16.28,18.58,0.00,14.12,2.74
2,700040,367,246,电动车,2.51,25.25,15.35,0.00,10.45,2.45
2,700044,389,263,自行车,1.83,15.34,18.28,0.00,14.98,2.95
2,700046,349,219,电动车,2.47,24.10,22.82,0.00,6.17,0.97
2,700048,377,243,电动车,2.64,29.55,19.46,0.00,1.09,0.20
2,700053,485,338,电动车,2.62,29.00,18.98,0.00,9.49,1.80
2,700055,369,219,电动车,2.59,28.05,24.11,0.15,3.37,0.50
2,700057,500,332,自行车,1.88,16.04,19.99,0.00,7.54,1.36
2,700060,357,178,电动车,2.54,26.40,19.84,0.00,7.26,1.32
2,700061,504,324,电动车,2.39,21.20,19.80,0.00,0.50,0.09
2,700064,507,324,自行车,1.75,14.28,19.62,0.00,17.46,3.20
2,700068,487,295,电动车,2.59,27.85,19.02,0.01,9.72,1.84
2,700069,498,306,自行车,1.94,16.90,19.36,0.00,24.69,4.59
2,700071,511,313,电动车,2.45,23.30,19.38,0.00,5.11,0.95
2,700073,510,308,电动车,2.45,23.25,19.53,0.00,5.14,0.95
2,700074,517,314,自行车,1.66,13.18,19.52,0.00,7.38,1.36
2,700078,513,291,电动车,2.57,27.30,19.34,0.00,4.74,0.88
2,700081,516,290,电动车,2.45,23.30,19.38,0.00,12.10,2.25
2,700082,524,296,自行车,1.71,13.74,19.07,0.00,0.50,0.09
2,700084,493,257,自行车,1.78,14.70,20.00,0.00,15.55,2.80
2,700086,480,235,电动车,2.62,28.95,21.45,0.00,2.14,0.36
2,700089,528,278,自行车,1.94,16.80,18.85,0.00,7.05,1.35
2,700092,529,265,电动车,2.40,21.70,19.23,0.00,5.41,1.01
2,700094,532,263,自行车,1.67,13.24,18.66,0.00,9.96,1.92
2,700097,503,227,自行车,1.76,14.46,19.97,0.01,11.96,2.16
