统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500005,179,167,电动车,2.53,26.15,26.07,0.00,101.61,14.03
1,500010,199,175,电动车,2.38,21.05,21.03,0.00,141.29,24.18
1,500013,202,169,电动车,2.52,25.55,21.03,0.00,12.60,2.16
1,500019,216,166,自行车,1.70,13.70,19.95,0.00,84.78,15.30
1,800006,165,156,电动车,2.55,26.55,26.55,0.00,998.73,3600.00
1,800030,299,236,电动车,2.62,29.05,29.05,0.00,998.69,3600.00
2,500022,351,288,自行车,1.79,14.86,19.94,0.00,32.21,5.82
2,500028,357,282,自行车,1.75,14.28,19.61,0.00,31.13,5.72
2,500031,342,258,电动车,2.55,26.65,26.61,0.00,20.00,2.71
2,500042,362,248,自行车,1.81,15.10,19.55,0.00,29.14,5.37
2,500047,372,249,自行车,1.94,16.88,19.29,0.00,23.19,4.33
2,500049,367,243,自行车,1.86,15.74,19.45,0.00,26.36,4.88
2,500057,376,228,自行车,1.89,16.22,19.15,0.00,21.15,3.98
2,500066,494,336,电动车,2.45,23.20,20.73,0.01,8.36,1.45
2,500069,507,340,自行车,1.81,15.14,19.93,0.00,18.62,3.36
2,500072,513,338,自行车,1.71,13.86,19.62,0.00,31.57,5.79
2,500078,516,324,电动车,2.38,20.90,19.56,0.00,17.88,3.29
2,500091,486,270,电动车,2.63,29.50,20.09,0.00,10.02,1.80
2,500094,521,294,自行车,1.70,13.68,19.38,0.00,24.76,4.60
2,500099,503,268,自行车,1.76,14.46,20.00,0.00,37.50,6.75
2,500113,498,230,电动车,2.61,28.75,27.20,0.00,20.17,2.67
2,500115,524,249,电动车,2.47,23.85,19.37,0.00,11.40,2.12
2,500141,492,128,电动车,2.63,29.50,22.39,0.00,5.00,0.80
2,800012,319,297,自行车,1.66,13.14,20.00,0.00,35.68,6.42
2,800016,301,270,电动车,2.52,25.80,25.80,0.00,10.25,1.43
2,800029,325,262,自行车,1.84,15.48,20.00,0.00,14.35,2.58
2,800035,307,236,电动车,2.51,25.35,24.93,0.00,41.75,6.03
2,800038,323,248,电动车,2.40,21.70,20.08,0.00,17.21,3.09
2,800042,332,250,自行车,1.90,16.30,19.71,0.00,8.77,1.60
2,800051,310,217,电动车,2.61,28.75,24.90,0.00,16.43,2.38
2,800061,338,233,电动车,2.39,21.30,19.79,0.00,17.39,3.16
2,800072,330,213,自行车,1.65,13.06,19.78,0.00,26.18,4.76
2,800074,345,226,自行车,1.81,15.18,19.72,0.00,21.12,3.86
2,800079,314,186,电动车,2.59,27.90,26.56,0.00,28.46,3.86
2,800086,320,183,电动车,2.56,26.85,26.31,0.00,2.35,0.32
2,800087,470,328,自行车,1.73,14.10,20.00,0.00,99.48,17.91
2,800088,334,192,电动车,2.60,28.40,19.71,0.00,9.94,1.82
2,800099,472,315,自行车,1.71,13.80,20.00,0.00,8.72,1.57
2,800105,475,312,电动车,2.40,21.75,19.98,0.00,1.31,0.24
2,800115,472,293,电动车,2.53,26.05,20.00,0.00,1.06,0.19
2,800118,455,271,电动车,2.51,25.35,25.35,0.00,998.74,3600.00
2,800123,474,279,电动车,2.63,29.25,20.00,0.00,9.99,1.80
2,800133,479,272,电动车,2.50,25.05,20.00,0.00,9.58,1.72
2,800143,477,249,电动车,2.61,28.55,19.97,0.00,0.50,0.09
2,800146,477,244,电动车,2.50,24.95,20.00,0.00,8.36,1.50
2,800152,490,248,自行车,1.89,16.14,19.88,0.00,5.95,1.08
2,800155,479,228,电动车,2.61,28.80,19.97,0.00,0.50,0.09
2,800163,482,215,电动车,2.51,25.25,20.02,0.00,11.38,2.05
2,800168,489,218,电动车,2.54,26.30,20.39,0.00,11.34,2.00
2,800171,491,215,电动车,2.53,25.95,21.66,0.00,6.25,1.04
2,800181,484,194,电动车,2.62,29.05,20.05,0.00,10.08,1.81
3,500118,649,356,电动车,2.43,22.75,19.34,0.00,3.12,0.58
3,500129,657,331,自行车,1.73,14.10,19.74,0.00,13.95,2.54
3,500135,639,289,电动车,2.47,24.00,21.57,0.00,0.50,0.08
3,500151,669,290,电动车,2.42,22.20,18.28,0.00,11.04,2.17
3,500156,661,268,电动车,2.55,26.70,19.74,0.00,1.36,0.25
3,500158,672,273,自行车,1.78,14.78,19.82,0.00,13.42,2.44
3,500163,648,240,电动车,2.43,22.55,22.34,0.00,4.69,0.76
3,500166,664,249,电动车,2.51,25.45,20.09,0.00,11.30,2.03
3,500169,804,384,自行车,1.73,14.04,19.56,0.00,22.71,4.18
3,500175,799,366,电动车,2.59,27.85,19.43,0.00,9.84,1.82
3,500177,812,379,自行车,1.77,14.60,19.56,0.00,29.74,5.47
