统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,700002,98,96,自行车,1.92,16.58,19.81,0.01,22.75,8.27
1,700003,74,66,电动车,2.53,26.15,26.15,0.00,998.73,3600.00
1,700004,99,86,自行车,1.79,14.86,16.22,0.00,8.41,1.87
1,700005,81,67,电动车,2.53,25.85,25.85,0.00,53.81,7.49
1,700007,116,94,自行车,1.88,16.00,19.98,0.01,24.71,8.91
1,700008,116,82,电动车,2.38,21.05,21.05,0.00,12.60,2.15
1,700009,124,93,自行车,1.68,13.46,19.95,0.01,16.07,5.80
1,700010,118,81,电动车,2.61,28.65,21.88,0.23,7.07,1.16
1,700012,126,86,自行车,1.74,14.20,18.33,0.01,14.55,2.86
1,700014,117,78,电动车,2.46,23.80,19.78,0.01,0.25,0.09
1,700016,113,65,电动车,2.56,27.15,27.15,0.00,68.40,9.07
