统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500009,212,190,自行车,1.88,16.00,19.99,0.00,59.52,10.72
1,500015,221,186,自行车,1.78,14.68,19.67,0.00,34.09,6.24
1,500024,229,164,自行车,1.66,13.18,19.73,0.00,38.24,6.98
1,500030,197,118,电动车,2.61,28.70,28.70,0.00,37.07,4.65
1,500033,215,128,电动车,2.64,29.60,19.99,0.00,9.92,1.79
1,600004,234,222,自行车,1.79,14.82,19.57,0.00,10.00,1.84
1,600007,230,217,自行车,1.80,14.94,19.94,0.00,5.54,1.00
1,600009,238,221,自行车,1.94,16.90,19.21,0.00,14.57,2.73
1,600013,243,219,电动车,2.49,24.80,19.21,0.00,1.36,0.25
1,600030,245,190,电动车,2.56,26.95,19.23,0.00,9.89,1.85
1,600031,215,155,电动车,2.54,26.20,26.04,0.00,0.50,0.07
1,600034,253,181,自行车,1.80,14.94,19.38,0.00,11.06,2.05
1,600039,235,161,自行车,1.92,16.66,19.29,0.00,5.72,1.07
1,600043,248,170,电动车,2.58,27.50,19.65,0.00,10.11,1.85
1,600050,256,165,电动车,2.45,23.45,19.84,0.00,12.69,2.30
1,600064,239,117,自行车,1.76,14.46,18.84,0.00,1.98,0.38
1,600066,232,105,电动车,2.51,25.30,19.95,0.00,3.93,0.71
1,600069,243,111,自行车,1.66,13.08,19.88,0.00,8.27,1.50
1,600074,260,114,自行车,1.65,13.06,19.84,0.00,8.59,1.56
1,700004,215,202,自行车,1.79,14.86,20.00,0.00,0.50,0.09
1,700005,163,149,电动车,2.53,25.85,25.85,0.00,998.74,3600.00
1,700009,231,195,自行车,1.68,13.46,19.98,0.00,6.20,1.12
1,700011,204,167,电动车,2.52,25.55,25.30,0.00,52.05,7.40
1,700016,192,143,电动车,2.56,27.15,27.15,0.00,200.98,26.65
1,700017,246,193,自行车,1.70,13.70,19.64,0.00,0.50,0.09
1,700020,241,172,电动车,2.49,24.65,19.20,0.00,7.31,1.37
1,700023,248,171,电动车,2.46,23.55,19.38,0.00,0.50,0.09
1,700027,251,160,电动车,2.51,25.20,21.29,0.00,13.07,2.21
1,700031,258,160,电动车,2.64,29.60,19.91,0.00,9.89,1.79
1,700033,270,170,电动车,2.50,24.85,24.62,0.00,54.65,7.99
1,700036,274,162,电动车,2.51,25.45,25.29,0.00,30.35,4.32
1,700043,292,169,电动车,2.63,29.35,29.28,0.00,121.51,14.94
2,500039,369,265,自行车,1.65,13.04,19.56,0.00,15.40,2.83
2,500051,344,218,电动车,2.60,28.50,25.73,0.00,17.22,2.41
2,500052,373,245,自行车,1.93,16.68,19.05,0.00,18.09,3.42
2,500055,348,209,电动车,2.62,29.00,27.13,0.00,26.05,3.46
2,500058,370,221,电动车,2.46,23.60,22.58,0.00,2.70,0.43
2,500061,366,211,电动车,2.57,27.20,22.78,0.00,8.57,1.35
2,500079,353,162,电动车,2.56,27.15,26.52,0.00,14.13,1.92
2,500101,341,107,电动车,2.64,29.55,29.55,0.00,8.46,1.03
2,500130,496,171,电动车,2.53,26.15,24.52,0.00,24.94,3.66
2,600052,380,284,自行车,1.66,13.16,19.66,0.00,2.12,0.39
2,600054,384,289,自行车,1.93,16.76,19.36,0.00,11.04,2.05
2,600059,389,274,自行车,1.87,15.92,19.24,0.00,7.90,1.48
2,600070,389,257,电动车,2.58,27.55,20.36,0.00,1.46,0.26
2,600077,380,230,自行车,1.80,15.00,19.91,0.00,0.57,0.10
2,600084,396,234,自行车,1.70,13.60,19.39,0.00,15.97,2.96
2,600087,403,233,自行车,1.82,15.30,18.57,0.00,6.89,1.34
2,600093,407,232,自行车,1.82,15.32,18.90,0.00,8.24,1.57
2,600097,411,232,自行车,1.69,13.54,19.06,0.00,20.33,3.84
2,600098,367,188,电动车,2.50,25.10,25.04,0.00,4.55,0.65
2,600102,415,226,自行车,1.77,14.56,18.93,0.00,5.24,1.00
2,600107,419,204,自行车,1.70,13.70,19.09,0.00,20.64,3.89
2,600126,382,125,电动车,2.64,29.70,19.91,0.00,9.85,1.78
2,600130,379,117,电动车,2.38,20.85,20.80,0.00,30.57,5.29
2,600136,385,111,电动车,2.46,23.60,19.91,0.00,0.50,0.09
2,600141,387,104,电动车,2.50,25.15,19.91,0.00,11.29,2.04
2,600146,392,93,电动车,2.49,24.55,21.28,0.00,12.09,2.04
2,600148,390,89,电动车,2.50,24.95,24.70,0.00,0.50,0.07
2,700037,316,202,自行车,1.65,13.04,20.00,0.00,76.92,13.85
2,700042,322,199,自行车,1.71,13.78,19.63,0.00,32.00,5.87
2,700047,333,199,自行车,1.86,15.74,19.99,0.00,11.08,2.00
2,700051,304,162,电动车,2.48,24.20,24.15,0.00,98.44,14.68
2,700052,339,195,自行车,1.74,14.14,19.72,0.00,36.67,6.70
2,700056,331,168,电动车,2.46,23.60,23.24,0.00,45.75,7.09
2,700058,364,190,电动车,2.37,20.65,20.63,0.00,2.71,0.47
2,700062,400,219,自行车,1.81,15.16,18.87,0.00,0.53,0.10
2,700063,363,181,电动车,2.43,22.70,22.61,0.00,69.91,11.13
2,700067,393,202,自行车,1.81,15.14,19.02,0.01,5.65,1.07
2,700072,400,201,自行车,1.76,14.48,19.64,0.00,16.45,3.01
2,700075,351,148,电动车,2.55,26.60,26.48,0.00,23.56,3.20
2,700076,405,190,电动车,2.38,20.90,19.56,0.00,9.10,1.68
2,700080,423,200,自行车,1.82,15.20,18.91,0.00,18.64,3.55
2,700083,414,181,电动车,2.43,22.70,22.38,0.00,12.77,2.05
2,700087,458,211,自行车,1.92,16.58,19.99,0.00,182.17,32.80
2,700088,402,153,电动车,2.64,29.70,19.64,0.00,7.47,1.37
2,700093,458,193,自行车,1.80,15.04,19.99,0.00,2.02,0.36
2,700095,465,196,电动车,2.36,20.25,19.95,0.00,27.14,4.90
2,700098,468,189,电动车,2.45,23.25,22.84,0.00,12.31,1.94
2,700100,460,177,电动车,2.58,27.50,20.00,0.00,7.14,1.28
2,700101,478,194,电动车,2.38,20.85,20.75,0.00,34.35,5.96
2,700104,492,201,自行车,1.74,14.18,20.00,0.00,66.28,11.93
2,700105,473,182,电动车,2.59,28.15,27.30,0.00,31.27,4.12
2,700112,502,197,自行车,1.78,14.76,19.99,0.00,27.51,4.95
2,700116,498,186,电动车,2.43,22.75,22.69,0.00,7.02,1.11
2,700120,480,152,电动车,2.65,29.90,21.03,0.00,10.72,1.83
