统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,151,146,电动车,2.42,22.25,22.25,0.00,15.00,2.43
1,600010,159,140,电动车,2.41,21.90,21.63,0.00,42.98,7.15
1,600020,170,130,电动车,2.38,21.05,21.05,0.00,998.81,3600.00
1,600075,294,149,电动车,2.60,28.45,28.45,0.00,4.28,0.54
1,700001,222,216,电动车,2.37,20.65,20.65,0.00,523.98,91.35
1,800002,180,175,自行车,1.79,14.82,20.00,0.00,999.11,3600.00
1,800003,149,143,电动车,2.49,24.65,24.65,0.00,998.76,3600.00
1,800007,191,179,自行车,1.94,16.90,20.00,0.00,1.75,0.32
1,800009,200,182,自行车,1.67,13.32,19.84,0.01,523.33,94.94
1,800014,160,130,电动车,2.65,29.95,29.34,0.16,7.58,0.93
1,800018,204,170,电动车,2.38,21.05,19.90,0.00,19.93,3.60
1,800020,190,150,电动车,2.54,26.25,26.09,0.06,998.73,3600.00
1,800022,232,185,自行车,1.80,14.94,19.99,0.00,16.95,3.05
1,800026,225,169,电动车,2.37,20.75,20.75,0.00,17.37,3.01
1,800028,240,177,自行车,1.86,15.78,19.72,0.00,37.25,6.80
1,800033,230,161,电动车,2.49,24.55,23.06,0.00,23.25,3.63
1,800036,214,143,电动车,2.49,24.70,24.70,0.00,998.75,3600.00
1,800037,251,179,自行车,1.92,16.66,19.95,0.02,22.85,4.12
1,800040,241,165,电动车,2.53,26.00,25.72,0.10,8.27,1.16
1,800043,248,166,电动车,2.53,25.85,25.24,0.00,24.45,3.49
1,800047,273,184,自行车,1.78,14.68,20.00,0.00,999.11,3600.00
1,800049,285,192,自行车,1.86,15.78,20.00,0.00,22.92,4.13
1,800055,244,143,电动车,2.60,28.45,23.66,0.12,14.34,2.18
1,800056,280,180,电动车,2.36,20.35,20.02,0.00,35.87,6.45
1,800059,293,188,自行车,1.95,17.00,20.00,0.00,17.65,3.18
1,800062,300,193,自行车,1.76,14.46,19.71,0.00,36.68,6.70
1,800065,263,155,电动车,2.54,26.45,26.45,0.00,998.73,3600.00
1,800071,290,176,电动车,2.46,23.55,22.38,0.00,24.80,3.99
2,600033,303,235,电动车,2.54,26.45,20.10,0.01,7.22,1.29
2,600072,321,180,自行车,1.83,15.38,19.40,0.00,2.80,0.52
2,600080,320,164,自行车,1.86,15.86,20.00,0.00,5.11,0.92
2,600090,306,133,电动车,2.60,28.40,20.11,0.01,6.12,1.10
2,600094,327,151,自行车,1.82,15.26,19.05,0.00,7.72,1.46
2,600096,321,143,电动车,2.63,29.20,19.82,0.02,0.50,0.09
2,600106,325,125,电动车,2.64,29.55,20.04,0.00,10.19,1.83
2,600111,448,225,电动车,2.48,24.25,20.65,0.00,13.71,2.39
2,600115,462,231,电动车,2.54,26.40,19.86,0.01,9.27,1.68
2,600124,471,225,自行车,1.67,13.32,19.13,0.00,5.47,1.03
2,600133,436,170,电动车,2.61,28.55,28.55,0.00,998.70,3600.00
2,600156,475,165,电动车,2.49,24.65,19.84,0.01,2.38,0.43
2,600166,470,143,电动车,2.35,20.10,19.94,0.01,9.95,1.80
2,600173,476,142,电动车,2.53,25.95,19.11,0.00,6.28,1.18
2,600177,483,143,自行车,1.70,13.72,18.97,0.00,11.40,2.16
2,600183,479,131,电动车,2.62,29.05,19.13,0.00,1.07,0.20
2,700002,343,335,自行车,1.92,16.58,19.95,0.02,4.70,0.85
2,700007,355,327,自行车,1.88,16.00,19.30,0.00,1.91,0.36
2,700008,347,313,电动车,2.38,21.05,19.74,0.00,10.11,1.84
2,700012,358,318,自行车,1.74,14.20,19.97,0.02,2.54,0.46
2,700014,342,298,电动车,2.46,23.80,22.63,0.00,25.33,4.03
2,700015,362,312,自行车,1.94,16.84,19.17,0.01,21.40,4.02
2,700018,328,264,电动车,2.48,24.45,24.01,0.00,5.27,0.79
2,700019,365,297,自行车,1.85,15.64,18.81,0.01,5.55,1.06
2,700022,364,288,自行车,1.66,13.18,19.84,0.01,11.06,2.01
2,700024,348,269,自行车,1.94,16.82,20.00,0.00,1.74,0.31
2,700028,369,275,自行车,1.91,16.48,14.20,0.00,2.69,0.68
2,700030,332,236,电动车,2.54,26.30,24.07,0.00,9.43,1.41
2,700032,376,278,自行车,1.81,15.10,18.66,0.00,7.44,1.44
2,700035,350,243,电动车,2.49,24.75,19.99,0.00,4.74,0.85
2,700038,354,236,电动车,2.37,20.65,19.81,0.00,19.85,3.61
2,700039,380,259,自行车,1.90,16.28,18.58,0.00,14.09,2.73
2,700040,367,246,电动车,2.51,25.25,15.79,0.00,10.37,2.37
2,700044,389,263,自行车,1.83,15.34,18.28,0.01,14.96,2.95
2,700046,349,219,电动车,2.47,24.10,22.87,0.00,6.12,0.96
2,700048,377,243,电动车,2.64,29.55,19.46,0.00,1.12,0.21
2,700053,390,244,电动车,2.62,29.00,19.63,1.20,9.76,1.79
2,700055,369,219,电动车,2.59,28.05,24.07,0.16,3.40,0.51
2,700057,498,329,自行车,1.88,16.04,19.41,0.00,6.57,1.22
2,700060,357,178,电动车,2.54,26.40,19.84,0.00,7.36,1.34
2,700061,503,323,电动车,2.39,21.20,19.30,0.00,0.50,0.09
2,700068,485,293,电动车,2.59,27.85,19.00,0.00,6.39,1.21
2,700069,494,302,自行车,1.94,16.90,19.87,0.01,3.52,0.64
2,700071,499,302,电动车,2.45,23.30,20.65,0.00,7.19,1.25
2,700073,502,302,电动车,2.45,23.25,21.10,0.00,11.18,1.91
2,700078,505,283,电动车,2.57,27.30,21.20,0.00,6.40,1.09
2,700084,492,256,自行车,1.78,14.70,20.00,0.00,39.64,7.14
2,700086,480,235,电动车,2.62,28.95,20.87,0.00,7.11,1.23
2,700097,503,226,自行车,1.76,14.46,19.99,0.00,1.78,0.32
2,800060,301,196,电动车,2.36,20.20,20.20,0.00,6.49,1.16
2,800073,302,183,电动车,2.60,28.45,19.34,0.00,1.41,0.26
2,800075,304,184,电动车,2.50,25.00,19.62,0.00,2.18,0.40
2,800078,307,180,电动车,2.56,27.15,19.70,0.00,2.39,0.44
2,800082,316,184,自行车,1.70,13.60,19.96,0.02,42.68,7.70
2,800084,319,186,自行车,1.87,15.90,19.99,0.00,14.33,2.58
2,800091,308,163,电动车,2.52,25.80,20.15,0.00,6.84,1.22
2,800092,323,174,电动车,2.52,25.65,19.42,0.00,9.91,1.84
