统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500010,84,61,电动车,2.38,21.05,20.80,0.00,12.38,2.14
1,500013,90,57,电动车,2.52,25.55,23.72,0.00,10.06,1.53
1,500023,110,49,电动车,2.62,29.05,23.22,0.00,15.27,2.37
1,500031,139,57,电动车,2.55,26.65,21.68,0.00,8.23,1.37
1,500072,238,64,自行车,1.71,13.86,20.00,0.00,3.89,0.70
1,500077,250,65,自行车,1.85,15.64,15.72,0.00,8.46,1.94
1,500080,260,66,自行车,1.87,15.92,14.41,0.92,0.57,0.14
1,500082,262,65,自行车,1.82,15.20,13.91,0.69,0.71,0.18
1,500086,255,55,电动车,2.48,24.25,17.53,0.00,5.32,1.09
1,500088,279,59,电动车,2.62,28.95,7.16,0.97,3.33,1.67
1,500095,282,51,电动车,2.50,25.10,16.91,1.01,1.80,0.38
2,500107,324,67,自行车,1.89,16.26,16.93,0.61,2.97,0.63
2,500113,323,53,电动车,2.61,28.75,20.74,1.00,19.58,3.40
