统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,151,146,电动车,2.42,22.25,22.25,0.00,15.00,2.43
1,600010,159,140,电动车,2.41,21.90,21.63,0.00,42.98,7.15
1,600020,170,130,电动车,2.38,21.05,21.05,0.00,998.81,3600.00
1,600075,294,149,电动车,2.60,28.45,28.45,0.00,4.27,0.54
1,700001,222,216,电动车,2.37,20.65,20.65,0.00,523.98,91.35
1,800002,180,175,自行车,1.79,14.82,20.00,0.00,999.11,3600.00
1,800003,149,143,电动车,2.49,24.65,24.65,0.00,998.76,3600.00
1,800007,191,179,自行车,1.94,16.90,20.00,0.00,1.76,0.32
1,800009,200,182,自行车,1.67,13.32,19.84,0.01,523.33,94.94
1,800014,160,130,电动车,2.65,29.95,29.34,0.16,7.58,0.93
1,800018,204,170,电动车,2.38,21.05,19.90,0.00,19.93,3.60
1,800020,190,150,电动车,2.54,26.25,26.09,0.06,998.73,3600.00
1,800022,232,185,自行车,1.80,14.94,19.99,0.00,16.95,3.05
1,800026,225,169,电动车,2.37,20.75,20.75,0.00,17.37,3.01
1,800028,240,177,自行车,1.86,15.78,19.72,0.00,37.25,6.80
1,800033,230,161,电动车,2.49,24.55,23.06,0.00,23.25,3.63
1,800036,214,143,电动车,2.49,24.70,24.70,0.00,998.75,3600.00
1,800037,251,179,自行车,1.92,16.66,19.95,0.02,22.85,4.12
1,800040,241,165,电动车,2.53,26.00,25.72,0.10,8.27,1.16
1,800043,248,166,电动车,2.53,25.85,25.24,0.00,24.45,3.49
1,800047,273,184,自行车,1.78,14.68,20.00,0.00,999.11,3600.00
1,800049,285,192,自行车,1.86,15.78,20.00,0.00,22.77,4.10
1,800055,244,143,电动车,2.60,28.45,23.66,0.12,14.34,2.18
1,800056,280,180,电动车,2.36,20.35,20.02,0.00,35.97,6.47
1,800059,293,188,自行车,1.95,17.00,20.00,0.00,17.67,3.18
1,800062,300,193,自行车,1.76,14.46,19.71,0.00,36.67,6.70
1,800065,263,155,电动车,2.54,26.45,26.45,0.00,998.73,3600.00
1,800071,290,176,电动车,2.46,23.55,22.38,0.00,24.83,3.99
2,600033,303,235,电动车,2.54,26.45,20.10,0.01,7.22,1.29
2,600068,310,181,电动车,2.55,26.70,20.19,0.00,11.09,1.98
2,600072,321,180,自行车,1.83,15.38,19.39,0.00,7.90,1.47
2,600085,321,153,电动车,2.63,29.40,19.86,0.02,0.79,0.14
2,600090,306,133,电动车,2.60,28.40,20.11,0.01,6.11,1.09
2,600094,327,152,自行车,1.82,15.26,19.05,0.00,1.56,0.30
2,600103,324,131,电动车,2.42,22.25,19.84,0.00,4.46,0.81
2,700002,343,335,自行车,1.92,16.58,19.89,0.02,4.82,0.87
2,700007,355,327,自行车,1.88,16.00,19.30,0.00,1.92,0.36
2,700008,347,313,电动车,2.38,21.05,19.73,0.00,10.18,1.86
2,700012,358,318,自行车,1.74,14.20,19.97,0.01,2.54,0.46
2,700014,342,298,电动车,2.46,23.80,22.66,0.00,25.62,4.07
2,700018,328,263,电动车,2.48,24.45,24.45,0.00,1.70,0.25
2,700024,348,269,自行车,1.94,16.82,20.00,0.00,1.72,0.31
2,700030,331,236,电动车,2.54,26.30,24.37,0.00,7.07,1.04
2,700035,350,243,电动车,2.49,24.75,19.99,0.00,4.76,0.86
2,700038,354,236,电动车,2.37,20.65,19.81,0.00,19.84,3.60
2,700046,349,219,电动车,2.47,24.10,22.87,0.00,6.10,0.96
2,700060,357,178,电动车,2.54,26.40,19.84,0.00,7.35,1.33
2,800060,301,196,电动车,2.36,20.20,20.20,0.00,6.49,1.16
2,800073,302,183,电动车,2.60,28.45,19.34,0.00,1.41,0.26
2,800075,304,184,电动车,2.50,25.00,19.62,0.00,2.19,0.40
2,800078,307,180,电动车,2.56,27.15,19.71,0.00,2.40,0.44
2,800082,316,184,自行车,1.70,13.60,19.69,0.00,29.42,5.38
2,800084,319,186,自行车,1.87,15.90,20.00,0.00,16.04,2.89
2,800091,308,163,电动车,2.52,25.80,20.15,0.00,6.84,1.22
2,800092,323,174,电动车,2.52,25.65,19.42,0.00,8.07,1.50
2,800094,335,183,自行车,1.93,16.68,19.29,0.00,9.92,1.85
2,800100,330,171,电动车,2.47,23.90,19.06,0.00,0.50,0.09
2,800103,333,172,电动车,2.47,23.90,21.01,0.00,6.14,1.05
2,800106,330,165,电动车,2.46,23.60,20.32,0.00,8.60,1.52
2,800108,327,160,电动车,2.54,26.25,19.87,0.00,10.92,1.98
2,800110,351,182,电动车,2.38,21.10,19.68,0.00,0.65,0.12
2,800113,335,163,电动车,2.54,26.40,22.12,0.00,2.49,0.41
2,800116,345,166,电动车,2.53,26.15,22.91,0.00,7.95,1.25
2,800120,337,149,电动车,2.53,26.10,21.02,0.00,10.08,1.73
