统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,500001,195,189,电动车,2.55,26.75,26.75,0.00,0.54,0.07
1,500006,203,185,电动车,2.49,24.65,24.46,0.00,22.13,3.26
1,500012,218,188,自行车,1.91,16.46,19.97,0.00,9.65,1.74
1,500018,194,147,电动车,2.56,27.15,27.15,0.00,998.72,3600.00
1,500021,199,139,电动车,2.55,26.60,25.99,0.00,33.38,4.63
1,500027,212,141,电动车,2.59,27.95,27.80,0.00,59.07,7.65
1,600002,229,220,自行车,1.76,14.46,19.89,0.00,15.33,2.78
1,600011,236,215,电动车,2.37,20.80,20.43,0.00,7.28,1.28
1,600016,212,180,电动车,2.65,29.95,29.95,0.00,3.67,0.44
1,600018,217,178,电动车,2.52,25.80,25.29,0.00,33.85,4.82
1,600021,219,178,电动车,2.64,29.75,29.35,0.00,3.58,0.44
1,600023,238,193,电动车,2.64,29.75,20.43,0.00,10.22,1.80
1,600027,240,190,电动车,2.51,25.40,20.45,0.00,11.85,2.09
1,600034,251,179,自行车,1.80,14.94,19.88,0.00,56.43,10.22
1,600043,253,175,电动车,2.58,27.50,19.88,0.00,10.30,1.87
1,600048,226,139,电动车,2.41,22.00,21.90,0.00,42.77,7.03
1,600050,256,166,电动车,2.45,23.45,20.39,0.00,13.90,2.45
1,600060,234,120,电动车,2.38,21.15,20.94,0.00,26.25,4.51
1,600073,238,94,电动车,2.46,23.55,21.97,0.00,0.50,0.08
1,600074,257,112,自行车,1.65,13.06,19.97,0.00,5.05,0.91
2,500043,343,229,电动车,2.62,28.85,28.85,0.00,998.69,3600.00
2,500070,349,180,电动车,2.59,27.85,27.39,0.00,45.63,6.00
2,500090,353,138,电动车,2.64,29.70,28.30,0.00,29.88,3.80
