统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,100002,80,47,社会大巴/公交车,11.92,24.35,22.53,0.66,10.67,1.70
1,100003,47,35,小汽车,4.68,31.85,1.80,0.00,997.66,3600.00
1,100009,82,43,小汽车,4.28,27.75,21.77,0.18,7.44,1.23
1,100010,84,45,小汽车,4.28,27.75,21.23,0.22,7.10,1.20
1,100014,86,43,小汽车,4.88,33.85,21.39,0.29,6.80,1.14
1,100015,88,62,小汽车,4.53,30.25,21.37,0.31,6.89,1.16
1,100018,90,55,小汽车,5.00,35.00,21.90,0.32,6.98,1.15
1,100019,92,56,小汽车,4.99,34.85,22.29,0.34,7.11,1.15
1,100023,93,50,小汽车,4.98,34.80,22.53,0.32,7.22,1.15
1,100024,95,51,小汽车,4.78,32.80,22.71,0.29,7.33,1.16
1,100028,97,49,小汽车,4.75,32.45,23.51,0.15,7.77,1.19
1,100029,99,50,小汽车,4.88,33.85,23.75,0.14,7.77,1.18
1,100033,103,50,小汽车,4.05,25.50,24.70,0.00,18.91,2.76
1,100034,105,52,小汽车,4.96,34.65,26.50,0.00,9.45,1.28
1,100039,107,47,小汽车,4.45,29.50,26.66,0.00,12.61,1.70
1,100040,125,61,小汽车,4.61,31.05,24.72,0.04,8.82,1.28
1,100043,127,56,小汽车,4.91,34.05,27.07,0.00,10.01,1.33
1,100044,130,58,小汽车,4.13,26.30,25.39,0.00,18.12,2.57
1,100048,133,55,小汽车,4.54,30.35,27.41,0.00,13.27,1.74
1,100049,123,45,小汽车,4.38,28.80,24.82,0.00,10.06,1.46
1,100053,135,47,小汽车,4.97,34.70,27.19,0.00,9.65,1.28
1,100054,140,43,小汽车,4.26,27.60,27.32,0.00,36.46,4.81
1,100058,145,43,小汽车,4.25,27.55,27.30,0.00,34.96,4.61
1,100059,148,45,小汽车,4.83,33.30,2.36,0.00,14.61,22.32
1,100063,234,41,小汽车,4.24,27.40,19.96,2.44,6.86,1.24
1,100064,236,42,小汽车,4.51,30.15,21.80,0.72,7.16,1.18
1,100068,237,40,小汽车,4.30,28.05,21.45,0.41,7.09,1.19
1,100069,239,45,小汽车,4.00,25.00,20.41,0.29,7.10,1.25
1,100073,243,111,小汽车,4.17,26.70,20.55,0.28,6.85,1.20
1,100074,241,45,小汽车,4.96,34.55,20.79,0.31,6.61,1.14
1,100078,245,102,小汽车,4.49,29.85,20.56,0.27,6.57,1.15
1,100079,247,101,小汽车,4.38,28.85,20.62,0.28,6.65,1.16
1,100083,249,92,小汽车,4.13,26.35,20.33,0.24,6.81,1.21
1,100084,251,90,小汽车,4.78,32.80,20.66,0.27,6.54,1.14
1,100088,252,85,小汽车,4.92,34.15,21.08,0.33,6.69,1.14
1,100089,254,85,小汽车,4.65,31.50,21.42,0.30,6.85,1.15
1,100094,257,85,小汽车,4.07,25.70,24.39,0.00,15.30,2.26
1,100095,260,87,小汽车,4.10,26.00,23.65,0.02,11.11,1.69
1,100098,263,87,小汽车,4.71,32.05,23.17,0.13,7.64,1.19
1,100099,262,84,小汽车,4.45,29.45,23.32,0.06,8.22,1.27
1,100103,266,80,小汽车,4.75,32.55,25.19,0.00,8.91,1.27
1,100104,271,81,小汽车,4.04,25.35,25.08,0.00,32.58,4.68
1,100109,273,72,小汽车,4.78,32.75,27.53,0.00,11.16,1.46
1,100110,275,73,小汽车,4.85,33.50,27.49,0.00,10.36,1.36
1,100114,278,68,小汽车,4.70,31.95,30.43,0.00,20.71,2.45
1,100115,280,69,小汽车,4.86,33.55,29.52,0.02,12.61,1.54
1,100118,282,67,小汽车,4.92,34.20,28.93,0.06,11.26,1.40
1,100119,296,79,小汽车,4.09,25.95,25.83,0.00,47.91,6.68
1,100123,284,62,小汽车,4.93,34.30,28.50,0.08,10.75,1.36
1,100133,287,49,小汽车,4.38,28.80,27.02,0.04,14.54,1.94
1,100140,289,40,小汽车,4.58,30.80,26.60,0.04,10.76,1.46
1,400001,121,66,社会大巴/公交车,12.43,25.00,25.00,0.00,993.78,3600.00
2,100124,304,80,小汽车,4.04,25.40,4.29,0.00,52.13,43.78
2,100128,393,80,小汽车,4.08,25.85,20.78,0.38,7.07,1.23
2,100129,391,77,小汽车,4.70,31.95,21.52,0.76,6.99,1.17
2,100134,394,75,小汽车,4.83,33.25,21.18,0.34,6.72,1.14
2,100139,396,72,小汽车,4.53,30.25,21.19,0.34,6.80,1.16
2,100143,398,143,小汽车,4.41,29.10,22.33,0.14,7.60,1.23
2,100144,400,142,小汽车,4.42,29.20,21.92,0.20,7.29,1.20
2,100148,402,140,小汽车,4.62,31.20,21.86,0.24,7.06,1.16
2,100149,389,40,小汽车,4.75,32.45,18.62,2.27,6.50,1.26
2,100153,404,130,小汽车,4.31,28.10,21.66,0.22,7.30,1.21
2,100154,408,133,小汽车,4.76,32.65,21.61,0.26,6.91,1.15
2,100158,410,135,小汽车,4.59,30.95,25.29,0.00,9.63,1.37
2,100159,406,129,小汽车,4.39,28.90,21.47,0.22,7.08,1.19
2,100163,412,130,小汽车,4.77,32.70,25.27,0.00,8.84,1.26
2,100164,414,131,小汽车,4.77,32.70,25.14,0.05,8.69,1.24
2,100168,416,129,小汽车,4.42,29.25,27.31,0.00,15.47,2.04
2,100169,419,126,小汽车,4.58,30.80,26.66,0.02,10.89,1.47
2,100173,421,122,小汽车,4.89,33.95,28.99,0.00,12.05,1.50
2,100174,424,124,小汽车,4.25,27.50,26.48,0.01,18.03,2.45
2,100178,426,112,小汽车,4.50,30.00,28.16,0.00,16.48,2.11
2,100179,429,112,小汽车,4.64,31.40,27.54,0.02,11.62,1.52
2,100183,434,110,小汽车,4.17,26.75,26.00,0.01,19.72,2.73
2,100184,431,107,小汽车,4.53,30.30,28.68,0.00,17.57,2.20
2,100188,437,103,小汽车,4.84,33.45,28.72,0.00,12.20,1.53
2,100189,442,108,小汽车,4.34,28.40,28.07,0.00,35.22,4.52
2,100194,445,98,小汽车,4.47,29.75,28.67,0.00,20.94,2.63
2,100195,448,97,小汽车,4.07,25.65,25.19,0.01,23.12,3.30
2,100198,455,98,小汽车,4.00,25.05,24.37,0.01,18.89,2.79
2,100199,461,103,小汽车,4.75,32.55,2.53,0.00,37.32,53.13
2,100203,544,100,小汽车,4.28,27.75,19.90,2.45,6.83,1.24
2,100205,546,102,小汽车,4.37,28.70,21.49,0.68,7.09,1.19
2,100209,451,76,小汽车,4.32,28.15,26.68,0.00,16.67,2.25
2,100210,547,94,小汽车,4.54,30.40,21.65,0.43,6.99,1.16
2,100214,551,96,小汽车,4.68,31.85,21.66,0.35,6.93,1.15
2,100215,555,169,小汽车,4.42,29.15,20.86,0.25,6.75,1.16
2,100218,559,168,小汽车,4.85,33.50,21.56,0.32,6.85,1.14
2,100219,560,167,小汽车,4.45,29.45,21.52,0.29,7.02,1.17
2,100223,562,160,小汽车,4.86,33.60,21.82,0.30,6.95,1.15
2,100224,564,162,小汽车,4.47,29.70,21.97,0.24,7.24,1.19
2,100228,574,165,小汽车,4.60,31.00,23.17,0.05,7.81,1.21
2,100229,581,170,小汽车,4.07,25.65,25.45,0.00,40.04,5.66
2,100232,583,169,小汽车,4.32,28.20,24.97,0.02,10.78,1.55
2,100234,591,174,小汽车,4.08,25.75,24.20,0.02,13.38,1.99
2,100240,557,130,小汽车,4.66,31.55,21.04,0.29,6.70,1.15
2,100241,594,170,小汽车,4.64,31.40,29.87,0.00,20.90,2.52
2,100243,549,45,小汽车,4.43,29.30,21.49,0.37,6.99,1.17
2,100245,585,155,小汽车,4.79,32.95,27.12,0.00,10.50,1.39
2,100246,553,120,小汽车,4.08,25.75,21.03,0.26,7.38,1.26
2,100247,597,165,小汽车,4.97,34.75,32.01,0.00,17.23,1.94
2,100252,570,130,社会大巴/公交车,12.25,27.05,23.81,0.02,11.37,1.72
2,100258,599,152,小汽车,4.75,32.45,30.20,0.02,15.88,1.89
2,100273,567,81,小汽车,4.17,26.75,24.25,0.00,11.54,1.71
2,100279,573,82,小汽车,4.05,25.50,23.32,0.02,11.18,1.73
2,100304,588,53,小汽车,4.13,26.25,25.28,0.01,17.36,2.47
3,100251,605,166,小汽车,4.37,28.70,28.50,0.00,43.63,5.51
3,100257,607,161,小汽车,4.89,33.90,28.23,0.02,10.79,1.38
3,100261,614,159,小汽车,4.96,34.65,1.04,0.00,20.54,70.91
3,100265,610,148,小汽车,4.15,26.50,25.68,0.02,18.39,2.58
3,100268,699,146,小汽车,4.70,32.00,21.45,2.71,7.67,1.29
3,100269,701,144,小汽车,4.70,32.00,23.91,0.87,8.06,1.21
3,100274,703,137,小汽车,4.63,31.35,23.82,0.46,7.94,1.20
3,100278,708,217,小汽车,4.55,30.55,21.74,0.30,7.03,1.16
3,100283,714,214,小汽车,4.96,34.55,22.56,0.34,7.23,1.15
3,100284,716,213,小汽车,4.46,29.65,23.50,0.15,8.22,1.26
3,100288,717,212,小汽车,4.26,27.60,22.69,0.15,8.19,1.30
3,100289,738,230,小汽车,4.70,31.95,21.95,0.00,7.14,1.17
3,100294,740,221,小汽车,4.33,28.35,21.90,0.09,7.50,1.23
